timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore
2025-02-14 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,32.63,55.84,-0.06,1.15,0.5
2025-02-14 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,28.07,68.34,-0.06,0.11,1.6
2025-02-16 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,23.17,43.43,0.02,-1.02,-0.6
2025-02-16 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,25.97,68.54,0.0,-0.37,1.61
2025-02-16 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,23.9,30.04,0.28,-0.85,-1.77
2025-02-16 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,22.11,60.8,0.26,-1.26,0.93
2025-02-17 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,27.38,53.17,0.18,-0.05,0.26
2025-02-18 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,29.42,36.86,0.13,0.42,-1.17
2025-02-18 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,162.0,24.72,59.2,0.47,-0.66,0.79
2025-02-18 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,27.0,20.22,34.22,-0.15,-1.69,-1.41
2025-02-18 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,32.0,22.29,36.52,-0.13,-1.22,-1.2
2025-02-18 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,28.18,48.74,0.16,0.13,-0.13
2025-02-20 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,26.69,62.87,0.03,-0.21,1.12
2025-02-20 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,75.0,22.82,62.49,0.07,-1.1,1.08
2025-02-20 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,21.51,65.43,0.04,-1.4,1.34
2025-02-21 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,110.0,24.63,51.66,0.23,-0.68,0.13
2025-02-21 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,20.24,30.8,0.04,-1.69,-1.71
2025-02-25 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,31.11,52.98,0.04,0.81,0.24
2025-02-25 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,20.67,44.36,-0.06,-1.59,-0.51
2025-02-25 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,28.83,37.55,0.06,0.28,-1.11
2025-02-25 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,21.18,47.11,0.13,-1.47,-0.27
2025-02-25 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,23.93,60.47,0.17,-0.84,0.9
2025-02-27 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,30.63,66.87,-0.04,0.7,1.47
2025-02-27 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,21.25,60.44,-0.08,-1.46,0.9
2025-02-28 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,33.87,46.43,0.08,1.44,-0.33
2025-02-28 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,26.29,46.49,-0.02,-0.3,-0.33
2025-02-28 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,29.74,63.89,-0.02,0.49,1.2
2025-02-07 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,26.3,60.35,-0.09,-0.3,0.89
2025-02-07 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,21.76,61.75,-0.08,-1.34,1.02
2025-02-07 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,24.12,58.18,0.02,-0.8,0.7
2025-02-07 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,24.99,50.57,0.14,-0.6,0.03
2025-02-08 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,28.03,34.16,0.1,0.1,-1.41
2025-02-07 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,24.62,39.69,-0.09,-0.68,-0.93
2025-02-07 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,71.0,31.6,53.38,0.05,0.92,0.28
2025-02-07 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,28.29,36.13,0.1,0.16,-1.24
2025-02-07 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,20.55,56.45,0.04,-1.62,0.55
2025-02-08 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,34.05,64.31,0.13,1.48,1.24
2025-02-12 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,25.82,68.62,0.03,-0.41,1.62
2025-02-12 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,25.0,29.9,49.67,-0.16,0.53,-0.05
2025-02-12 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,33.44,38.05,-0.11,1.34,-1.07
2025-02-12 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,28.31,54.53,0.04,0.16,0.38
2025-02-12 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,27.11,52.44,0.03,-0.11,0.2
2025-02-12 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,28.04,59.53,-0.06,0.1,0.82
2025-02-12 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,29.0,29.44,66.51,-0.15,0.42,1.44
2025-02-12 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,20.49,47.16,-0.01,-1.63,-0.27
2025-02-12 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,34.58,44.81,0.04,1.6,-0.47
2025-02-12 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,32.17,53.1,0.04,1.05,0.26
2025-02-12 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,25.49,49.97,0.08,-0.48,-0.02
2025-02-13 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,29.31,40.74,0.06,0.39,-0.83
2025-02-13 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,29.14,61.46,-0.08,0.35,0.99
2025-02-13 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,29.0,26.63,44.91,-0.15,-0.22,-0.47
2025-02-13 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,20.4,50.21,-0.01,-1.65,0.0
2025-02-15 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,34.09,45.9,-0.02,1.49,-0.38
2025-02-15 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,32.78,68.59,0.15,1.19,1.62
2025-02-15 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,20.9,69.43,0.37,-1.54,1.69
2025-02-15 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,253.0,29.9,36.56,0.89,0.53,-1.2
2025-02-16 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,265.0,31.7,56.12,0.95,0.94,0.52
2025-02-23 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,24.68,49.85,0.14,-0.67,-0.03
2025-02-23 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,24.42,47.26,0.12,-0.73,-0.26
2025-02-23 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,34.53,64.81,-0.09,1.59,1.29
2025-02-23 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,24.07,32.71,-0.11,-0.81,-1.54
2025-02-23 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,30.3,54.56,0.1,0.62,0.38
2025-02-23 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,31.45,43.98,0.08,0.88,-0.55
2025-02-23 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,26.96,38.94,0.01,-0.15,-0.99
2025-02-23 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,32.85,60.58,-0.09,1.2,0.91
2025-02-23 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,22.8,44.72,-0.1,-1.1,-0.48
2025-02-23 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,31.42,33.95,0.11,0.88,-1.43
2025-02-25 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,34.09,47.35,0.08,1.49,-0.25
2025-02-25 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,33.5,58.32,-0.04,1.35,0.71
2025-02-25 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,54.0,31.95,43.4,-0.03,1.0,-0.6
2025-02-25 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,29.36,44.55,0.16,0.4,-0.5
2025-02-25 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,105.0,28.01,57.93,0.21,0.09,0.68
2025-02-13 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,30.89,64.4,0.04,0.75,1.25
2025-02-13 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.95,38.36,0.04,0.08,-1.04
2025-02-13 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,25.74,33.61,-0.12,-0.43,-1.46
2025-02-13 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,24.0,31.61,48.8,-0.17,0.92,-0.12
2025-02-13 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,26.69,34.76,0.02,-0.21,-1.36
2025-02-13 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,34.82,36.29,0.08,1.66,-1.22
2025-02-13 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,28.02,38.51,-0.02,0.1,-1.03
2025-02-13 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,26.3,52.34,-0.14,-0.3,0.19
2025-02-13 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,35.0,22.4,63.62,-0.12,-1.19,1.18
2025-02-13 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,29.47,37.37,-0.02,0.43,-1.13
2025-02-17 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,27.87,35.63,0.1,0.06,-1.28
2025-02-18 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,33.84,35.06,0.35,1.43,-1.33
2025-02-18 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,27.77,30.7,-0.02,0.04,-1.72
2025-02-18 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,23.0,27.3,67.17,-0.17,-0.07,1.49
2025-02-18 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,32.46,54.8,0.01,1.11,0.4
2025-02-19 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,22.78,64.25,-0.09,-1.11,1.24
2025-02-19 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,32.71,36.31,-0.11,1.17,-1.22
2025-02-20 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,32.6,50.73,0.04,1.15,0.05
2025-02-20 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,45.0,20.11,39.61,-0.07,-1.72,-0.93
2025-02-20 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,32.0,26.32,58.5,-0.13,-0.29,0.73
2025-02-21 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,21.29,69.01,0.13,-1.45,1.66
2025-02-21 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,34.4,36.04,0.17,1.56,-1.25
2025-02-21 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,20.59,30.14,0.06,-1.61,-1.77
2025-02-21 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,20.53,65.4,0.08,-1.62,1.34
2025-02-22 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,22.15,37.05,0.06,-1.25,-1.16
2025-02-22 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,20.4,67.22,0.04,-1.65,1.5
2025-02-22 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,28.0,20.9,64.93,-0.15,-1.54,1.3
2025-02-22 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,27.95,56.61,-0.02,0.08,0.56
2025-02-22 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,20.99,58.22,0.02,-1.52,0.71
2025-02-22 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,34.24,46.73,0.06,1.52,-0.31
2025-02-19 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,25.4,59.4,-0.1,-0.5,0.81
2025-02-20 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,49.0,27.9,50.77,-0.05,0.07,0.05
2025-02-20 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,21.31,58.56,0.01,-1.44,0.74
2025-02-20 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,32.0,20.46,50.79,-0.13,-1.64,0.05
2025-02-20 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,24.68,38.27,-0.02,-0.67,-1.05
2025-02-21 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,26.67,67.17,0.16,-0.21,1.49
2025-02-21 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,26.0,38.7,0.16,-0.37,-1.01
2025-02-21 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,34.34,35.2,0.07,1.55,-1.32
2025-02-21 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,27.93,58.63,0.05,0.08,0.74
2025-02-22 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,22.61,69.32,0.04,-1.14,1.68
2025-02-22 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,29.15,54.07,0.06,0.36,0.34
2025-02-22 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,23.82,58.47,-0.08,-0.87,0.73
2025-02-22 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,31.63,41.0,-0.08,0.92,-0.81
2025-02-22 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,33.8,33.18,0.06,1.42,-1.5
2025-02-22 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,28.7,66.46,0.02,0.25,1.43
2025-01-20 19:30:00+00:00,New Delhi-8118,167.0,34.64,50.81,0.49,1.61,0.05
2025-01-20 23:30:00+00:00,New Delhi-8118,148.0,28.6,45.78,0.41,0.23,-0.39
2025-01-21 03:30:00+00:00,New Delhi-8118,145.0,31.2,68.02,0.39,0.83,1.57
2025-01-21 07:30:00+00:00,New Delhi-8118,142.0,26.38,32.13,0.38,-0.28,-1.59
2025-01-21 11:30:00+00:00,New Delhi-8118,87.0,29.16,56.15,0.12,0.36,0.52
2025-01-21 15:30:00+00:00,New Delhi-8118,176.0,27.1,64.92,0.53,-0.11,1.3
2025-01-20 22:30:00+00:00,New Delhi-8118,150.0,22.65,53.0,0.41,-1.14,0.25
2025-01-21 02:30:00+00:00,New Delhi-8118,150.0,20.11,31.07,0.41,-1.72,-1.68
2025-01-21 06:30:00+00:00,New Delhi-8118,84.0,23.04,57.3,0.11,-1.05,0.62
2025-01-21 10:30:00+00:00,New Delhi-8118,82.0,32.53,37.8,0.1,1.13,-1.09
2025-01-21 14:30:00+00:00,New Delhi-8118,161.0,21.44,49.1,0.47,-1.41,-0.1
2025-01-21 18:30:00+00:00,New Delhi-8118,160.0,24.15,34.1,0.46,-0.79,-1.42
2025-03-10 17:30:00+00:00,New Delhi-8118,105.0,32.34,39.66,0.21,1.09,-0.93
2025-03-10 20:30:00+00:00,New Delhi-8118,118.0,34.13,54.89,0.27,1.5,0.41
2025-03-11 00:30:00+00:00,New Delhi-8118,121.0,33.23,35.97,0.28,1.29,-1.25
2025-03-11 04:30:00+00:00,New Delhi-8118,152.0,32.07,51.47,0.42,1.03,0.11
2025-03-11 09:30:00+00:00,New Delhi-8118,48.0,25.56,33.86,-0.06,-0.47,-1.44
2025-03-11 13:30:00+00:00,New Delhi-8118,64.0,24.82,49.15,0.02,-0.64,-0.09
2025-03-06 19:30:00+00:00,New Delhi-8118,123.0,34.15,63.51,0.29,1.5,1.17
2025-03-06 23:30:00+00:00,New Delhi-8118,100.0,30.97,46.64,0.18,0.77,-0.31
2025-03-07 03:30:00+00:00,New Delhi-8118,190.0,28.53,43.94,0.6,0.21,-0.55
2025-03-07 07:30:00+00:00,New Delhi-8118,64.0,24.13,35.88,0.02,-0.8,-1.26
2025-03-07 11:30:00+00:00,New Delhi-8118,26.0,31.51,53.41,-0.16,0.9,0.28
2025-03-07 15:30:00+00:00,New Delhi-8118,85.0,27.27,48.96,0.11,-0.08,-0.11
2025-03-09 20:30:00+00:00,New Delhi-8118,92.0,33.21,53.48,0.15,1.29,0.29
2025-03-10 00:30:00+00:00,New Delhi-8118,104.0,31.38,60.48,0.2,0.87,0.9
2025-03-10 04:30:00+00:00,New Delhi-8118,122.0,22.58,33.83,0.28,-1.15,-1.44
2025-03-10 08:30:00+00:00,New Delhi-8118,57.0,25.33,49.03,-0.02,-0.52,-0.1
2025-03-10 12:30:00+00:00,New Delhi-8118,56.0,24.98,31.03,-0.02,-0.6,-1.69
2025-03-10 16:30:00+00:00,New Delhi-8118,85.0,33.24,59.26,0.11,1.29,0.8
2025-03-13 20:30:00+00:00,New Delhi-8118,111.0,24.35,58.03,0.23,-0.75,0.69
2025-03-14 00:30:00+00:00,New Delhi-8118,135.0,24.99,54.93,0.35,-0.6,0.42
2025-03-14 04:30:00+00:00,New Delhi-8118,73.0,21.41,30.61,0.06,-1.42,-1.72
2025-03-14 08:30:00+00:00,New Delhi-8118,34.0,21.62,46.64,-0.12,-1.37,-0.31
2025-03-14 12:30:00+00:00,New Delhi-8118,58.0,24.39,34.28,-0.01,-0.74,-1.4
2025-03-14 16:30:00+00:00,New Delhi-8118,44.0,21.91,64.12,-0.08,-1.31,1.23
2025-03-13 00:30:00+00:00,New Delhi-8118,89.0,34.54,49.05,0.13,1.59,-0.1
2025-03-13 05:30:00+00:00,New Delhi-8118,104.0,34.61,38.27,0.2,1.61,-1.05
2025-03-13 09:30:00+00:00,New Delhi-8118,54.0,22.99,49.4,-0.03,-1.06,-0.07
2025-03-13 14:30:00+00:00,New Delhi-8118,89.0,24.89,37.21,0.13,-0.62,-1.14
2025-03-13 11:30:00+00:00,New Delhi-8118,45.0,31.11,39.71,-0.07,0.81,-0.92
2025-03-13 19:30:00+00:00,New Delhi-8118,102.0,33.41,64.69,0.19,1.33,1.28
2025-03-21 15:30:00+00:00,New Delhi-8118,51.0,24.82,60.71,-0.04,-0.64,0.93
2025-03-21 02:30:00+00:00,New Delhi-8118,160.0,24.07,43.87,0.46,-0.81,-0.56
2025-03-21 19:30:00+00:00,New Delhi-8118,60.0,26.34,32.11,-0.0,-0.29,-1.59
2025-03-21 23:30:00+00:00,New Delhi-8118,124.0,26.48,53.31,0.29,-0.26,0.27
2025-03-22 03:30:00+00:00,New Delhi-8118,80.0,29.34,56.35,0.09,0.4,0.54
2025-03-22 07:30:00+00:00,New Delhi-8118,37.0,33.8,58.22,-0.11,1.42,0.71
2025-04-06 20:30:00+00:00,New Delhi-8118,86.0,31.91,52.73,0.12,0.99,0.22
2025-04-07 00:30:00+00:00,New Delhi-8118,97.0,26.69,35.73,0.17,-0.21,-1.27
2025-04-07 04:30:00+00:00,New Delhi-8118,165.0,34.43,47.17,0.48,1.57,-0.27
2025-04-07 08:30:00+00:00,New Delhi-8118,45.0,24.87,33.43,-0.07,-0.63,-1.48
2025-04-07 12:30:00+00:00,New Delhi-8118,46.0,32.23,58.54,-0.07,1.06,0.73
2025-04-07 16:30:00+00:00,New Delhi-8118,81.0,32.41,38.83,0.1,1.1,-1.0
2025-04-07 17:30:00+00:00,New Delhi-8118,87.0,20.33,32.64,0.12,-1.67,-1.55
2025-04-07 20:30:00+00:00,New Delhi-8118,120.0,21.96,31.48,0.28,-1.29,-1.65
2025-04-08 00:30:00+00:00,New Delhi-8118,99.0,29.13,46.12,0.18,0.35,-0.36
2025-04-08 04:30:00+00:00,New Delhi-8118,98.0,30.66,51.24,0.17,0.7,0.09
2025-04-08 08:30:00+00:00,New Delhi-8118,76.0,23.61,46.56,0.07,-0.92,-0.32
2025-04-08 12:30:00+00:00,New Delhi-8118,60.0,20.81,33.81,-0.0,-1.56,-1.44
2025-04-17 12:30:00+00:00,New Delhi-8118,62.0,22.29,62.65,0.01,-1.22,1.1
2025-04-17 16:30:00+00:00,New Delhi-8118,84.0,30.09,52.45,0.11,0.57,0.2
2025-04-17 19:30:00+00:00,New Delhi-8118,81.0,29.06,35.97,0.1,0.33,-1.25
2025-04-17 23:30:00+00:00,New Delhi-8118,59.0,32.58,53.17,-0.01,1.14,0.26
2025-04-18 03:30:00+00:00,New Delhi-8118,80.0,28.83,32.13,0.09,0.28,-1.59
2025-04-18 07:30:00+00:00,New Delhi-8118,106.0,25.44,33.69,0.21,-0.5,-1.45
2025-03-14 17:30:00+00:00,New Delhi-8118,47.0,21.46,57.97,-0.06,-1.41,0.68
2025-03-14 20:30:00+00:00,New Delhi-8118,27.0,25.72,46.88,-0.15,-0.43,-0.29
2025-03-15 00:30:00+00:00,New Delhi-8118,10.0,27.89,51.67,-0.23,0.07,0.13
2025-03-15 04:30:00+00:00,New Delhi-8118,23.0,20.97,55.55,-0.17,-1.52,0.47
2025-03-15 08:30:00+00:00,New Delhi-8118,24.0,26.31,32.15,-0.17,-0.3,-1.59
2025-03-15 12:30:00+00:00,New Delhi-8118,28.0,29.85,68.21,-0.15,0.52,1.59
2025-03-29 06:30:00+00:00,New Delhi-8118,33.0,30.05,36.93,-0.13,0.56,-1.17
2025-03-29 10:30:00+00:00,New Delhi-8118,17.0,29.27,59.77,-0.2,0.38,0.84
2025-03-29 14:30:00+00:00,New Delhi-8118,24.0,29.49,65.15,-0.17,0.43,1.32
2025-03-29 16:30:00+00:00,New Delhi-8118,36.0,20.31,35.77,-0.11,-1.67,-1.27
2025-03-29 21:30:00+00:00,New Delhi-8118,62.0,23.96,38.38,0.01,-0.83,-1.04
2025-03-30 02:30:00+00:00,New Delhi-8118,64.0,21.83,43.81,0.02,-1.32,-0.56
2025-03-30 06:30:00+00:00,New Delhi-8118,19.0,23.94,49.59,-0.19,-0.84,-0.05
2025-03-30 10:30:00+00:00,New Delhi-8118,15.0,28.58,55.0,-0.21,0.22,0.42
2025-03-30 15:30:00+00:00,New Delhi-8118,36.0,26.65,39.46,-0.11,-0.22,-0.95
2025-03-30 05:30:00+00:00,New Delhi-8118,22.0,30.61,53.36,-0.18,0.69,0.28
2025-03-30 19:30:00+00:00,New Delhi-8118,67.0,30.42,38.06,0.03,0.65,-1.07
2025-03-30 23:30:00+00:00,New Delhi-8118,110.0,22.71,34.27,0.23,-1.12,-1.4
2025-04-06 19:30:00+00:00,New Delhi-8118,74.0,28.23,30.66,0.06,0.14,-1.72
2025-04-06 23:30:00+00:00,New Delhi-8118,91.0,20.47,39.57,0.14,-1.64,-0.94
2025-04-07 03:30:00+00:00,New Delhi-8118,190.0,27.44,64.61,0.6,-0.04,1.27
2025-04-07 07:30:00+00:00,New Delhi-8118,54.0,28.99,47.48,-0.03,0.32,-0.24
2025-04-07 11:30:00+00:00,New Delhi-8118,48.0,29.1,68.66,-0.06,0.34,1.62
2025-04-07 15:30:00+00:00,New Delhi-8118,72.0,24.33,31.06,0.05,-0.75,-1.68
2025-04-18 08:30:00+00:00,New Delhi-8118,109.0,23.72,42.45,0.22,-0.89,-0.68
2025-04-18 12:30:00+00:00,New Delhi-8118,63.0,27.55,55.33,0.01,-0.01,0.45
2025-04-18 16:30:00+00:00,New Delhi-8118,73.0,23.96,60.91,0.06,-0.83,0.94
2025-04-18 19:30:00+00:00,New Delhi-8118,33.0,27.11,51.72,-0.13,-0.11,0.13
2025-04-18 23:30:00+00:00,New Delhi-8118,44.0,30.16,35.0,-0.08,0.59,-1.34
2025-04-19 03:30:00+00:00,New Delhi-8118,67.0,21.73,66.31,0.03,-1.35,1.42
2025-03-22 08:30:00+00:00,New Delhi-8118,43.0,24.2,64.44,-0.08,-0.78,1.25
2025-03-22 12:30:00+00:00,New Delhi-8118,28.0,20.81,61.95,-0.15,-1.56,1.03
2025-03-22 16:30:00+00:00,New Delhi-8118,75.0,22.13,37.37,0.07,-1.25,-1.13
2025-03-22 19:30:00+00:00,New Delhi-8118,77.0,22.77,69.42,0.08,-1.11,1.69
2025-03-22 23:30:00+00:00,New Delhi-8118,80.0,28.94,44.03,0.09,0.31,-0.54
2025-03-23 03:30:00+00:00,New Delhi-8118,96.0,31.29,63.82,0.16,0.85,1.2
2025-03-30 03:30:00+00:00,New Delhi-8118,75.0,30.64,48.62,0.07,0.7,-0.14
2025-03-30 08:30:00+00:00,New Delhi-8118,13.0,23.7,47.88,-0.22,-0.89,-0.2
2025-03-30 13:30:00+00:00,New Delhi-8118,19.0,26.19,66.87,-0.19,-0.32,1.47
2025-03-30 17:30:00+00:00,New Delhi-8118,65.0,34.66,62.75,0.02,1.62,1.1
2025-03-30 18:30:00+00:00,New Delhi-8118,70.0,22.99,41.02,0.04,-1.06,-0.81
2025-03-30 21:30:00+00:00,New Delhi-8118,99.0,26.21,58.68,0.18,-0.32,0.75
2025-04-14 08:30:00+00:00,New Delhi-8118,39.0,23.44,42.72,-0.1,-0.95,-0.66
2025-04-14 12:30:00+00:00,New Delhi-8118,28.0,33.4,55.79,-0.15,1.33,0.49
2025-04-14 16:30:00+00:00,New Delhi-8118,65.0,24.23,40.21,0.02,-0.77,-0.88
2025-04-14 19:30:00+00:00,New Delhi-8118,68.0,33.11,53.93,0.04,1.26,0.33
2025-04-14 23:30:00+00:00,New Delhi-8118,67.0,22.26,43.15,0.03,-1.22,-0.62
2025-04-15 03:30:00+00:00,New Delhi-8118,96.0,34.35,48.25,0.16,1.55,-0.17
2025-04-14 09:30:00+00:00,New Delhi-8118,33.0,31.36,56.42,-0.13,0.86,0.55
2025-04-14 13:30:00+00:00,New Delhi-8118,36.0,27.6,58.63,-0.11,0.0,0.74
2025-04-14 17:30:00+00:00,New Delhi-8118,62.0,29.87,40.84,0.01,0.52,-0.82
2025-04-14 20:30:00+00:00,New Delhi-8118,76.0,32.45,39.14,0.07,1.11,-0.97
2025-04-15 00:30:00+00:00,New Delhi-8118,83.0,31.15,45.45,0.1,0.81,-0.42
2025-04-15 04:30:00+00:00,New Delhi-8118,78.0,25.25,69.74,0.08,-0.54,1.72
2025-04-19 04:30:00+00:00,New Delhi-8118,79.0,33.27,43.9,0.09,1.3,-0.55
2025-04-19 08:30:00+00:00,New Delhi-8118,76.0,26.77,38.36,0.07,-0.19,-1.04
2025-04-19 12:30:00+00:00,New Delhi-8118,52.0,30.59,65.11,-0.04,0.69,1.31
2025-04-19 16:30:00+00:00,New Delhi-8118,40.0,24.18,46.52,-0.09,-0.78,-0.32
2025-04-19 19:30:00+00:00,New Delhi-8118,27.0,25.34,60.09,-0.15,-0.52,0.87
2025-04-19 23:30:00+00:00,New Delhi-8118,34.0,22.19,32.93,-0.12,-1.24,-1.52
2025-03-14 18:30:00+00:00,New Delhi-8118,40.0,20.82,32.35,-0.09,-1.56,-1.57
2025-03-14 21:30:00+00:00,New Delhi-8118,23.0,28.77,48.14,-0.17,0.27,-0.18
2025-03-15 01:30:00+00:00,New Delhi-8118,19.0,22.59,59.11,-0.19,-1.15,0.78
2025-03-15 05:30:00+00:00,New Delhi-8118,22.0,34.93,51.71,-0.18,1.68,0.13
2025-03-15 09:30:00+00:00,New Delhi-8118,28.0,34.38,35.1,-0.15,1.56,-1.33
