timestamp,region,pm25,temperature,humidity
2025-02-12 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,25.82,68.62
2025-02-12 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,25.0,29.9,49.67
2025-02-12 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,33.44,38.05
2025-02-12 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,28.31,54.53
2025-02-12 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,27.11,52.44
2025-02-12 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,28.04,59.53
2025-02-12 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,29.0,29.44,66.51
2025-02-12 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,20.49,47.16
2025-02-12 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,34.58,44.81
2025-02-12 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,32.17,53.1
2025-02-12 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,25.49,49.97
2025-02-13 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,29.31,40.74
2025-02-13 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,29.14,61.46
2025-02-13 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,29.0,26.63,44.91
2025-02-13 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,20.4,50.21
2025-02-15 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,34.09,45.9
2025-02-15 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,32.78,68.59
2025-02-15 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,20.9,69.43
2025-02-15 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,253.0,29.9,36.56
2025-02-16 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,265.0,31.7,56.12
2025-02-23 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,24.68,49.85
2025-02-23 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,24.42,47.26
2025-02-23 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,34.53,64.81
2025-02-23 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,24.07,32.71
2025-02-23 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,30.3,54.56
2025-02-23 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,31.45,43.98
2025-02-23 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,26.96,38.94
2025-02-23 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,32.85,60.58
2025-02-23 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,22.8,44.72
2025-02-23 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,31.42,33.95
2025-02-25 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,34.09,47.35
2025-02-25 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,33.5,58.32
2025-02-25 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,54.0,31.95,43.4
2025-02-25 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,29.36,44.55
2025-02-25 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,105.0,28.01,57.93
2025-02-13 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,30.89,64.4
2025-02-13 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.95,38.36
2025-02-13 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,25.74,33.61
2025-02-13 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,24.0,31.61,48.8
2025-02-13 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,26.69,34.76
2025-02-13 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,34.82,36.29
2025-02-13 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,28.02,38.51
2025-02-13 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,26.3,52.34
2025-02-13 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,35.0,22.4,63.62
2025-02-13 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,29.47,37.37
2025-02-17 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,27.87,35.63
2025-02-18 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,33.84,35.06
2025-02-18 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,27.77,30.7
2025-02-18 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,23.0,27.3,67.17
2025-02-18 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,32.46,54.8
2025-02-19 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,22.78,64.25
2025-02-19 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,32.71,36.31
2025-02-20 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,32.6,50.73
2025-02-20 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,45.0,20.11,39.61
2025-02-20 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,32.0,26.32,58.5
2025-02-21 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,21.29,69.01
2025-02-21 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,34.4,36.04
2025-02-21 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,20.59,30.14
2025-02-21 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,20.53,65.4
2025-02-22 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,22.15,37.05
2025-02-22 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,20.4,67.22
2025-02-22 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,28.0,20.9,64.93
2025-02-22 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,27.95,56.61
2025-02-22 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,20.99,58.22
2025-02-22 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,34.24,46.73
2025-02-19 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,25.4,59.4
2025-02-20 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,49.0,27.9,50.77
2025-02-20 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,21.31,58.56
2025-02-20 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,32.0,20.46,50.79
2025-02-20 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,24.68,38.27
2025-02-21 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,26.67,67.17
2025-02-21 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,26.0,38.7
2025-02-21 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,34.34,35.2
2025-02-21 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,27.93,58.63
2025-02-22 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,22.61,69.32
2025-02-22 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,29.15,54.07
2025-02-22 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,23.82,58.47
2025-02-22 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,31.63,41.0
2025-02-22 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,33.8,33.18
2025-02-22 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,28.7,66.46
2025-01-20 19:30:00+00:00,New Delhi-8118,167.0,34.64,50.81
2025-01-20 23:30:00+00:00,New Delhi-8118,148.0,28.6,45.78
2025-01-21 03:30:00+00:00,New Delhi-8118,145.0,31.2,68.02
2025-01-21 07:30:00+00:00,New Delhi-8118,142.0,26.38,32.13
2025-01-21 11:30:00+00:00,New Delhi-8118,87.0,29.16,56.15
2025-01-21 15:30:00+00:00,New Delhi-8118,176.0,27.1,64.92
2025-01-20 22:30:00+00:00,New Delhi-8118,150.0,22.65,53.0
2025-01-21 02:30:00+00:00,New Delhi-8118,150.0,20.11,31.07
2025-01-21 06:30:00+00:00,New Delhi-8118,84.0,23.04,57.3
2025-01-21 10:30:00+00:00,New Delhi-8118,82.0,32.53,37.8
2025-01-21 14:30:00+00:00,New Delhi-8118,161.0,21.44,49.1
2025-01-21 18:30:00+00:00,New Delhi-8118,160.0,24.15,34.1
2025-03-10 17:30:00+00:00,New Delhi-8118,105.0,32.34,39.66
2025-03-10 20:30:00+00:00,New Delhi-8118,118.0,34.13,54.89
2025-03-11 00:30:00+00:00,New Delhi-8118,121.0,33.23,35.97
2025-03-11 04:30:00+00:00,New Delhi-8118,152.0,32.07,51.47
2025-03-11 09:30:00+00:00,New Delhi-8118,48.0,25.56,33.86
2025-03-11 13:30:00+00:00,New Delhi-8118,64.0,24.82,49.15
2025-03-06 19:30:00+00:00,New Delhi-8118,123.0,34.15,63.51
2025-03-06 23:30:00+00:00,New Delhi-8118,100.0,30.97,46.64
2025-03-07 03:30:00+00:00,New Delhi-8118,190.0,28.53,43.94
2025-03-07 07:30:00+00:00,New Delhi-8118,64.0,24.13,35.88
2025-03-07 11:30:00+00:00,New Delhi-8118,26.0,31.51,53.41
2025-03-07 15:30:00+00:00,New Delhi-8118,85.0,27.27,48.96
2025-03-09 20:30:00+00:00,New Delhi-8118,92.0,33.21,53.48
2025-03-10 00:30:00+00:00,New Delhi-8118,104.0,31.38,60.48
2025-03-10 04:30:00+00:00,New Delhi-8118,122.0,22.58,33.83
2025-03-10 08:30:00+00:00,New Delhi-8118,57.0,25.33,49.03
2025-03-10 12:30:00+00:00,New Delhi-8118,56.0,24.98,31.03
2025-03-10 16:30:00+00:00,New Delhi-8118,85.0,33.24,59.26
2025-03-13 20:30:00+00:00,New Delhi-8118,111.0,24.35,58.03
2025-03-14 00:30:00+00:00,New Delhi-8118,135.0,24.99,54.93
2025-03-14 04:30:00+00:00,New Delhi-8118,73.0,21.41,30.61
2025-03-14 08:30:00+00:00,New Delhi-8118,34.0,21.62,46.64
2025-03-14 12:30:00+00:00,New Delhi-8118,58.0,24.39,34.28
2025-03-14 16:30:00+00:00,New Delhi-8118,44.0,21.91,64.12
2025-03-13 00:30:00+00:00,New Delhi-8118,89.0,34.54,49.05
2025-03-13 05:30:00+00:00,New Delhi-8118,104.0,34.61,38.27
2025-03-13 09:30:00+00:00,New Delhi-8118,54.0,22.99,49.4
2025-03-13 14:30:00+00:00,New Delhi-8118,89.0,24.89,37.21
2025-03-13 11:30:00+00:00,New Delhi-8118,45.0,31.11,39.71
2025-03-13 19:30:00+00:00,New Delhi-8118,102.0,33.41,64.69
2025-03-21 15:30:00+00:00,New Delhi-8118,51.0,24.82,60.71
2025-03-21 02:30:00+00:00,New Delhi-8118,160.0,24.07,43.87
2025-03-21 19:30:00+00:00,New Delhi-8118,60.0,26.34,32.11
2025-03-21 23:30:00+00:00,New Delhi-8118,124.0,26.48,53.31
2025-03-22 03:30:00+00:00,New Delhi-8118,80.0,29.34,56.35
2025-03-22 07:30:00+00:00,New Delhi-8118,37.0,33.8,58.22
2025-04-06 20:30:00+00:00,New Delhi-8118,86.0,31.91,52.73
2025-04-07 00:30:00+00:00,New Delhi-8118,97.0,26.69,35.73
2025-04-07 04:30:00+00:00,New Delhi-8118,165.0,34.43,47.17
2025-04-07 08:30:00+00:00,New Delhi-8118,45.0,24.87,33.43
2025-04-07 12:30:00+00:00,New Delhi-8118,46.0,32.23,58.54
2025-04-07 16:30:00+00:00,New Delhi-8118,81.0,32.41,38.83
2025-04-07 17:30:00+00:00,New Delhi-8118,87.0,20.33,32.64
2025-04-07 20:30:00+00:00,New Delhi-8118,120.0,21.96,31.48
2025-04-08 00:30:00+00:00,New Delhi-8118,99.0,29.13,46.12
2025-04-08 04:30:00+00:00,New Delhi-8118,98.0,30.66,51.24
2025-04-08 08:30:00+00:00,New Delhi-8118,76.0,23.61,46.56
2025-04-08 12:30:00+00:00,New Delhi-8118,60.0,20.81,33.81
2025-04-17 12:30:00+00:00,New Delhi-8118,62.0,22.29,62.65
2025-04-17 16:30:00+00:00,New Delhi-8118,84.0,30.09,52.45
2025-04-17 19:30:00+00:00,New Delhi-8118,81.0,29.06,35.97
2025-04-17 23:30:00+00:00,New Delhi-8118,59.0,32.58,53.17
2025-04-18 03:30:00+00:00,New Delhi-8118,80.0,28.83,32.13
2025-04-18 07:30:00+00:00,New Delhi-8118,106.0,25.44,33.69
2025-03-14 17:30:00+00:00,New Delhi-8118,47.0,21.46,57.97
2025-03-14 20:30:00+00:00,New Delhi-8118,27.0,25.72,46.88
2025-03-15 00:30:00+00:00,New Delhi-8118,10.0,27.89,51.67
2025-03-15 04:30:00+00:00,New Delhi-8118,23.0,20.97,55.55
2025-03-15 08:30:00+00:00,New Delhi-8118,24.0,26.31,32.15
2025-03-15 12:30:00+00:00,New Delhi-8118,28.0,29.85,68.21
2025-03-29 06:30:00+00:00,New Delhi-8118,33.0,30.05,36.93
2025-03-29 10:30:00+00:00,New Delhi-8118,17.0,29.27,59.77
2025-03-29 14:30:00+00:00,New Delhi-8118,24.0,29.49,65.15
2025-03-29 16:30:00+00:00,New Delhi-8118,36.0,20.31,35.77
2025-03-29 21:30:00+00:00,New Delhi-8118,62.0,23.96,38.38
2025-03-30 02:30:00+00:00,New Delhi-8118,64.0,21.83,43.81
2025-03-30 06:30:00+00:00,New Delhi-8118,19.0,23.94,49.59
2025-03-30 10:30:00+00:00,New Delhi-8118,15.0,28.58,55.0
2025-03-30 15:30:00+00:00,New Delhi-8118,36.0,26.65,39.46
2025-03-30 05:30:00+00:00,New Delhi-8118,22.0,30.61,53.36
2025-03-30 19:30:00+00:00,New Delhi-8118,67.0,30.42,38.06
2025-03-30 23:30:00+00:00,New Delhi-8118,110.0,22.71,34.27
2025-04-06 19:30:00+00:00,New Delhi-8118,74.0,28.23,30.66
2025-04-06 23:30:00+00:00,New Delhi-8118,91.0,20.47,39.57
2025-04-07 03:30:00+00:00,New Delhi-8118,190.0,27.44,64.61
2025-04-07 07:30:00+00:00,New Delhi-8118,54.0,28.99,47.48
2025-04-07 11:30:00+00:00,New Delhi-8118,48.0,29.1,68.66
2025-04-07 15:30:00+00:00,New Delhi-8118,72.0,24.33,31.06
2025-04-18 08:30:00+00:00,New Delhi-8118,109.0,23.72,42.45
2025-04-18 12:30:00+00:00,New Delhi-8118,63.0,27.55,55.33
2025-04-18 16:30:00+00:00,New Delhi-8118,73.0,23.96,60.91
2025-04-18 19:30:00+00:00,New Delhi-8118,33.0,27.11,51.72
2025-04-18 23:30:00+00:00,New Delhi-8118,44.0,30.16,35.0
2025-04-19 03:30:00+00:00,New Delhi-8118,67.0,21.73,66.31
2025-03-22 08:30:00+00:00,New Delhi-8118,43.0,24.2,64.44
2025-03-22 12:30:00+00:00,New Delhi-8118,28.0,20.81,61.95
2025-03-22 16:30:00+00:00,New Delhi-8118,75.0,22.13,37.37
2025-03-22 19:30:00+00:00,New Delhi-8118,77.0,22.77,69.42
2025-03-22 23:30:00+00:00,New Delhi-8118,80.0,28.94,44.03
2025-03-23 03:30:00+00:00,New Delhi-8118,96.0,31.29,63.82
2025-03-30 03:30:00+00:00,New Delhi-8118,75.0,30.64,48.62
2025-03-30 08:30:00+00:00,New Delhi-8118,13.0,23.7,47.88
2025-03-30 13:30:00+00:00,New Delhi-8118,19.0,26.19,66.87
2025-03-30 17:30:00+00:00,New Delhi-8118,65.0,34.66,62.75
2025-03-30 18:30:00+00:00,New Delhi-8118,70.0,22.99,41.02
2025-03-30 21:30:00+00:00,New Delhi-8118,99.0,26.21,58.68
2025-04-14 08:30:00+00:00,New Delhi-8118,39.0,23.44,42.72
2025-04-14 12:30:00+00:00,New Delhi-8118,28.0,33.4,55.79
2025-04-14 16:30:00+00:00,New Delhi-8118,65.0,24.23,40.21
2025-04-14 19:30:00+00:00,New Delhi-8118,68.0,33.11,53.93
2025-04-14 23:30:00+00:00,New Delhi-8118,67.0,22.26,43.15
2025-04-15 03:30:00+00:00,New Delhi-8118,96.0,34.35,48.25
2025-04-14 09:30:00+00:00,New Delhi-8118,33.0,31.36,56.42
2025-04-14 13:30:00+00:00,New Delhi-8118,36.0,27.6,58.63
2025-04-14 17:30:00+00:00,New Delhi-8118,62.0,29.87,40.84
2025-04-14 20:30:00+00:00,New Delhi-8118,76.0,32.45,39.14
2025-04-15 00:30:00+00:00,New Delhi-8118,83.0,31.15,45.45
2025-04-15 04:30:00+00:00,New Delhi-8118,78.0,25.25,69.74
2025-04-19 04:30:00+00:00,New Delhi-8118,79.0,33.27,43.9
2025-04-19 08:30:00+00:00,New Delhi-8118,76.0,26.77,38.36
2025-04-19 12:30:00+00:00,New Delhi-8118,52.0,30.59,65.11
2025-04-19 16:30:00+00:00,New Delhi-8118,40.0,24.18,46.52
2025-04-19 19:30:00+00:00,New Delhi-8118,27.0,25.34,60.09
2025-04-19 23:30:00+00:00,New Delhi-8118,34.0,22.19,32.93
2025-03-14 18:30:00+00:00,New Delhi-8118,40.0,20.82,32.35
2025-03-14 21:30:00+00:00,New Delhi-8118,23.0,28.77,48.14
2025-03-15 01:30:00+00:00,New Delhi-8118,19.0,22.59,59.11
2025-03-15 05:30:00+00:00,New Delhi-8118,22.0,34.93,51.71
2025-03-15 09:30:00+00:00,New Delhi-8118,28.0,34.38,35.1
2025-03-15 13:30:00+00:00,New Delhi-8118,47.0,31.19,57.8
2025-03-22 09:30:00+00:00,New Delhi-8118,32.0,20.85,49.97
2025-03-22 13:30:00+00:00,New Delhi-8118,33.0,28.71,32.6
2025-03-22 17:30:00+00:00,New Delhi-8118,82.0,22.87,64.99
2025-03-22 20:30:00+00:00,New Delhi-8118,84.0,23.44,63.88
2025-03-23 00:30:00+00:00,New Delhi-8118,81.0,33.96,32.9
2025-03-23 04:30:00+00:00,New Delhi-8118,83.0,34.07,44.72
2025-03-29 04:30:00+00:00,New Delhi-8118,72.0,21.76,68.99
2025-03-29 08:30:00+00:00,New Delhi-8118,25.0,26.15,41.45
2025-03-29 12:30:00+00:00,New Delhi-8118,21.0,31.95,68.5
2025-03-29 17:30:00+00:00,New Delhi-8118,33.0,21.0,53.21
2025-03-29 19:30:00+00:00,New Delhi-8118,58.0,25.79,69.29
2025-03-29 23:30:00+00:00,New Delhi-8118,62.0,25.52,32.81
2025-03-29 05:30:00+00:00,New Delhi-8118,49.0,20.18,66.2
2025-03-29 09:30:00+00:00,New Delhi-8118,25.0,34.31,68.95
2025-03-29 13:30:00+00:00,New Delhi-8118,25.0,29.58,61.69
2025-03-29 18:30:00+00:00,New Delhi-8118,43.0,31.14,58.83
2025-03-29 20:30:00+00:00,New Delhi-8118,57.0,30.31,40.84
2025-03-30 01:30:00+00:00,New Delhi-8118,71.0,30.16,59.0
2025-04-14 06:30:00+00:00,New Delhi-8118,60.0,20.65,67.81
2025-04-14 10:30:00+00:00,New Delhi-8118,31.0,26.91,31.1
2025-04-14 14:30:00+00:00,New Delhi-8118,44.0,24.76,69.0
2025-04-14 18:30:00+00:00,New Delhi-8118,58.0,34.45,44.04
2025-04-14 21:30:00+00:00,New Delhi-8118,75.0,22.57,60.75
2025-04-15 01:30:00+00:00,New Delhi-8118,94.0,20.62,32.39
2025-04-22 08:30:00+00:00,New Delhi-8118,79.0,31.3,45.29
2025-04-22 12:30:00+00:00,New Delhi-8118,41.0,27.75,56.75
2025-04-22 16:30:00+00:00,New Delhi-8118,69.0,34.09,46.49
2025-04-22 07:30:00+00:00,New Delhi-8118,54.0,33.66,58.95
2025-04-22 21:30:00+00:00,New Delhi-8118,62.0,30.33,40.53
2025-04-23 01:30:00+00:00,New Delhi-8118,150.0,31.2,58.2
2025-02-03 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,33.2,65.52
2025-02-03 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,26.13,63.29
2025-02-03 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,20.46,51.63
2025-02-04 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,31.53,48.59
2025-02-15 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,30.38,67.65
2025-02-15 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,252.0,33.92,48.46
2025-02-16 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,255.0,29.39,66.62
2025-02-16 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,34.39,32.48
2025-02-17 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,34.95,39.64
2025-02-17 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,30.55,51.93
2025-02-17 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,27.93,62.31
2025-02-17 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,33.38,67.36
2025-02-08 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,22.21,66.45
2025-02-08 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,23.37,39.49
2025-02-08 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,21.22,56.56
2025-02-08 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,31.28,34.75
2025-02-16 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,24.95,53.54
2025-02-16 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,30.73,42.44
2025-02-16 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,26.16,39.35
2025-02-16 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,27.55,58.71
2025-02-26 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,24.05,51.74
2025-02-26 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,95.0,30.07,47.53
2025-02-26 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,26.5,31.92
2025-02-26 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,29.54,59.45
2025-02-20 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,34.79,60.4
2025-02-20 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,54.0,28.64,66.18
2025-02-21 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,28.75,45.43
2025-02-21 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,32.81,69.78
2025-02-21 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,27.29,58.5
2025-02-21 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,25.85,37.76
2025-02-21 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,75.0,29.79,65.67
2025-02-22 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,27.51,46.04
2025-02-23 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,27.91,60.54
2025-02-24 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,22.24,63.94
2025-02-24 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,25.82,68.02
2025-02-24 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,40.0,26.2,36.55
2025-02-24 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,27.81,46.2
2025-02-24 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,30.95,53.32
2025-02-24 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,114.0,31.98,55.41
2025-02-25 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,25.34,41.5
2025-02-14 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,27.51,51.11
2025-02-15 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,23.66,68.55
2025-02-15 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,23.77,52.1
2025-02-15 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,26.18,37.1
2025-02-25 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,75.0,32.34,38.99
2025-02-25 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,45.0,22.42,61.0
2025-02-25 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,32.31,60.01
2025-02-25 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,25.9,60.16
2025-02-12 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,20.79,32.92
2025-02-12 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,32.0,20.2,58.98
2025-02-12 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,28.0,34.15,66.76
2025-02-12 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.77,47.84
2025-02-22 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,31.49,57.79
2025-02-22 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,32.54,45.28
2025-02-22 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,20.1,48.0
2025-02-22 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,26.34,51.3
2025-02-16 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,29.24,65.15
2025-02-16 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,21.13,34.06
2025-02-16 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,32.96,36.66
2025-02-16 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,31.26,38.61
2025-02-23 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,20.58,51.02
2025-02-24 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,20.92,49.79
2025-02-24 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,33.37,63.27
2025-02-24 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,32.75,62.3
2025-04-22 09:30:00+00:00,New Delhi-8118,116.0,28.48,68.98
2025-04-22 13:30:00+00:00,New Delhi-8118,39.0,26.37,31.33
2025-04-22 17:30:00+00:00,New Delhi-8118,88.0,24.23,37.51
2025-04-22 22:30:00+00:00,New Delhi-8118,59.0,32.06,42.15
2025-04-23 02:30:00+00:00,New Delhi-8118,111.0,28.02,45.31
2025-02-24 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,33.56,66.45
2025-02-24 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,22.2,52.02
2025-02-24 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,28.39,51.87
2025-02-25 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,28.94,30.55
2025-02-22 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,26.13,68.01
2025-02-22 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,34.22,37.99
2025-02-22 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,21.37,46.22
2025-02-22 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,32.91,37.13
2025-03-30 04:30:00+00:00,New Delhi-8118,53.0,31.21,66.04
2025-03-30 09:30:00+00:00,New Delhi-8118,17.0,34.52,55.69
2025-03-30 14:30:00+00:00,New Delhi-8118,22.0,30.18,54.02
2025-03-30 00:30:00+00:00,New Delhi-8118,48.0,27.67,48.62
2025-03-30 22:30:00+00:00,New Delhi-8118,95.0,20.93,46.76
2025-04-03 15:30:00+00:00,New Delhi-8118,79.0,25.35,68.7
2025-04-03 22:30:00+00:00,New Delhi-8118,90.0,33.07,32.82
2025-04-04 02:30:00+00:00,New Delhi-8118,128.0,22.15,50.84
