timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore,date,hour,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-01-04 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,352.0,33.31,58.75,1.35,1.31,0.75,2025-01-04,10,374.0,370.0,-18.0
2025-01-04 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,301.0,27.08,49.52,1.11,-0.12,-0.06,2025-01-04,11,341.0,352.0,-51.0
2025-01-04 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,288.0,33.46,64.0,1.05,1.34,1.21,2025-01-04,12,313.67,301.0,-13.0
2025-01-04 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,278.0,24.25,55.0,1.01,-0.77,0.42,2025-01-04,13,289.0,288.0,-10.0
2025-01-04 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,283.0,30.16,41.54,1.03,0.59,-0.76,2025-01-04,14,283.0,278.0,5.0
2025-01-04 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,313.0,22.34,30.97,1.17,-1.21,-1.69,2025-01-04,15,291.33,283.0,30.0
2025-01-04 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,323.0,26.83,46.92,1.21,-0.18,-0.29,2025-01-04,16,306.33,313.0,10.0
2025-01-04 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,303.0,20.19,46.44,1.12,-1.7,-0.33,2025-01-04,17,313.0,323.0,-20.0
2025-01-04 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,308.0,24.36,69.65,1.15,-0.74,1.71,2025-01-04,18,311.33,303.0,5.0
2025-01-05 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.11,42.34,-4.9,-1.03,-0.69,2025-01-05,19,-129.33,308.0,-1307.0
2025-01-05 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.64,38.56,-4.9,1.39,-1.02,2025-01-05,20,-563.33,-999.0,0.0
2025-01-05 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,27.1,66.12,-4.9,-0.11,1.4,2025-01-05,21,-999.0,-999.0,0.0
2025-01-05 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.96,57.64,-4.9,-1.06,0.65,2025-01-05,22,-999.0,-999.0,0.0
2025-01-05 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,26.88,53.99,-4.9,-0.17,0.33,2025-01-05,23,-999.0,-999.0,0.0
2025-01-06 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.92,38.51,-4.9,-1.07,-1.03,2025-01-06,0,-999.0,-999.0,0.0
2025-01-06 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.72,35.28,-4.9,-1.35,-1.31,2025-01-06,1,-999.0,-999.0,0.0
2025-01-06 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,24.75,34.08,-4.9,-0.65,-1.42,2025-01-06,2,-999.0,-999.0,0.0
2025-01-06 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,24.51,57.15,-4.9,-0.71,0.61,2025-01-06,3,-999.0,-999.0,0.0
2025-01-06 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.96,59.22,-4.9,1.23,0.79,2025-01-06,4,-999.0,-999.0,0.0
2025-01-06 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.2,51.74,-4.9,-1.47,0.14,2025-01-06,5,-999.0,-999.0,0.0
2025-01-06 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.42,45.64,-4.9,1.34,-0.4,2025-01-06,6,-999.0,-999.0,0.0
2025-01-06 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.99,57.28,-4.9,0.55,0.62,2025-01-06,7,-999.0,-999.0,0.0
2025-01-06 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,27.76,51.15,-4.9,0.04,0.08,2025-01-06,8,-999.0,-999.0,0.0
2025-01-06 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,28.87,42.24,-4.9,0.29,-0.7,2025-01-06,9,-999.0,-999.0,0.0
2025-01-06 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.61,52.61,-4.9,-1.37,0.21,2025-01-06,10,-999.0,-999.0,0.0
2025-01-06 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,26.79,43.64,-4.9,-0.19,-0.58,2025-01-06,11,-999.0,-999.0,0.0
2025-01-06 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,28.07,63.64,-4.9,0.11,1.18,2025-01-06,12,-999.0,-999.0,0.0
2025-01-06 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.09,61.53,-4.9,-1.03,1.0,2025-01-06,13,-999.0,-999.0,0.0
2025-01-06 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.99,34.45,-4.9,1.7,-1.39,2025-01-06,14,-999.0,-999.0,0.0
2025-01-06 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.93,40.19,-4.9,1.68,-0.88,2025-01-06,15,-999.0,-999.0,0.0
2025-01-06 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.88,63.03,-4.9,1.67,1.13,2025-01-06,16,-999.0,-999.0,0.0
2025-01-06 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,27.03,62.16,-4.9,-0.13,1.05,2025-01-06,17,-999.0,-999.0,0.0
2025-01-06 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.71,31.72,-4.9,1.17,-1.63,2025-01-06,18,-999.0,-999.0,0.0
2025-01-06 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.08,56.94,-4.9,0.34,0.59,2025-01-06,19,-999.0,-999.0,0.0
2025-01-06 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.99,41.61,-4.9,1.24,-0.76,2025-01-06,20,-999.0,-999.0,0.0
2025-01-06 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.59,30.08,-4.9,-1.38,-1.77,2025-01-06,21,-999.0,-999.0,0.0
2025-01-06 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,24.27,60.53,-4.9,-0.76,0.91,2025-01-06,22,-999.0,-999.0,0.0
2025-01-06 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,20.07,51.44,-4.9,-1.73,0.11,2025-01-06,23,-999.0,-999.0,0.0
2025-01-07 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.34,61.51,-4.9,1.09,1.0,2025-01-07,0,-999.0,-999.0,0.0
2025-01-07 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,27.12,68.09,-4.9,-0.11,1.57,2025-01-07,1,-999.0,-999.0,0.0
2025-01-07 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,26.76,41.6,-4.9,-0.19,-0.76,2025-01-07,2,-999.0,-999.0,0.0
2025-01-07 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,20.01,54.15,-4.9,-1.74,0.35,2025-01-07,3,-999.0,-999.0,0.0
2025-01-07 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.83,56.13,-4.9,1.66,0.52,2025-01-07,4,-999.0,-999.0,0.0
2025-01-07 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.64,63.98,-4.9,1.61,1.21,2025-01-07,5,-999.0,-999.0,0.0
2025-01-07 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.9,61.5,-4.9,0.53,0.99,2025-01-07,6,-999.0,-999.0,0.0
2025-01-07 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.13,51.58,-4.9,-1.48,0.12,2025-01-07,7,-999.0,-999.0,0.0
2025-01-07 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.42,40.33,-4.9,-1.19,-0.87,2025-01-07,8,-999.0,-999.0,0.0
2025-01-07 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,27.58,66.01,-4.9,-0.0,1.39,2025-01-07,9,-999.0,-999.0,0.0
2025-01-07 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.68,52.63,-4.9,1.62,0.21,2025-01-07,10,-999.0,-999.0,0.0
2025-01-07 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.48,43.07,-4.9,-1.17,-0.63,2025-01-07,11,-999.0,-999.0,0.0
2025-01-07 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.57,58.81,-4.9,-0.92,0.76,2025-01-07,12,-999.0,-999.0,0.0
2025-01-07 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.83,66.59,-4.9,0.51,1.44,2025-01-07,13,-999.0,-999.0,0.0
2025-01-07 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,24.92,34.19,-4.9,-0.61,-1.41,2025-01-07,14,-999.0,-999.0,0.0
2025-01-07 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.64,59.03,-4.9,1.16,0.78,2025-01-07,15,-999.0,-999.0,0.0
2025-01-07 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,26.08,35.21,-4.9,-0.35,-1.32,2025-01-07,16,-999.0,-999.0,0.0
2025-01-07 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.0,38.38,-4.9,1.24,-1.04,2025-01-07,17,-999.0,-999.0,0.0
2025-01-07 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.88,62.49,-4.9,0.75,1.08,2025-01-07,18,-999.0,-999.0,0.0
2025-01-07 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,26.17,46.85,-4.9,-0.33,-0.29,2025-01-07,19,-999.0,-999.0,0.0
2025-01-07 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,34.63,41.37,-4.9,1.61,-0.78,2025-01-07,20,-999.0,-999.0,0.0
2025-01-07 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,25.74,47.68,-4.9,-0.43,-0.22,2025-01-07,21,-999.0,-999.0,0.0
2025-01-07 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.03,43.18,-4.9,-1.05,-0.62,2025-01-07,22,-999.0,-999.0,0.0
2025-01-07 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,28.72,56.4,-4.9,0.26,0.55,2025-01-07,23,-999.0,-999.0,0.0
2025-01-08 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,28.39,69.55,-4.9,0.18,1.7,2025-01-08,0,-999.0,-999.0,0.0
2025-01-08 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,28.55,58.91,-4.9,0.22,0.77,2025-01-08,1,-999.0,-999.0,0.0
2025-01-08 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,32.35,59.23,-4.9,1.09,0.79,2025-01-08,2,-999.0,-999.0,0.0
2025-01-08 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,31.58,64.79,-4.9,0.91,1.28,2025-01-08,3,-999.0,-999.0,0.0
2025-01-08 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,24.71,47.55,-4.9,-0.66,-0.23,2025-01-08,4,-999.0,-999.0,0.0
2025-01-08 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,20.54,44.05,-4.9,-1.62,-0.54,2025-01-08,5,-999.0,-999.0,0.0
2025-01-08 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,25.1,59.67,0.18,-0.57,0.83,2025-01-08,6,-633.0,-999.0,1098.0
2025-01-08 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,29.54,56.52,0.09,0.45,0.56,2025-01-08,7,-273.33,99.0,-19.0
2025-01-08 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,28.9,63.45,0.1,0.3,1.17,2025-01-08,8,86.67,80.0,1.0
2025-01-08 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,31.79,50.08,0.1,0.96,-0.01,2025-01-08,9,80.67,81.0,0.0
2025-01-08 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,29.88,48.94,0.04,0.52,-0.11,2025-01-08,10,77.33,81.0,-11.0
2025-01-08 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,23.72,45.53,0.03,-0.89,-0.41,2025-01-08,11,72.33,70.0,-4.0
2025-01-08 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,86.0,24.55,49.45,0.12,-0.7,-0.07,2025-01-08,12,74.0,66.0,20.0
2025-01-08 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,117.0,27.99,56.95,0.26,0.09,0.59,2025-01-08,13,89.67,86.0,31.0
2025-01-08 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,30.11,66.69,0.32,0.58,1.45,2025-01-08,14,110.67,117.0,12.0
2025-01-08 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,20.7,54.36,0.62,-1.58,0.37,2025-01-08,15,147.0,129.0,66.0
2025-01-08 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,245.0,24.79,48.69,0.85,-0.64,-0.13,2025-01-08,16,189.67,195.0,50.0
2025-01-08 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,270.0,30.44,51.93,0.97,0.65,0.15,2025-01-08,17,236.67,245.0,25.0
2025-01-08 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,260.0,23.52,42.66,0.92,-0.94,-0.66,2025-01-08,18,258.33,270.0,-10.0
2025-01-08 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,265.0,31.61,56.66,0.95,0.92,0.57,2025-01-08,19,265.0,260.0,5.0
2025-01-08 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,234.0,20.35,61.9,0.8,-1.66,1.03,2025-01-08,20,253.0,265.0,-31.0
2025-01-08 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,200.0,23.63,48.61,0.65,-0.91,-0.14,2025-01-08,21,233.0,234.0,-34.0
2025-01-08 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,191.0,34.51,60.96,0.6,1.59,0.95,2025-01-08,22,208.33,200.0,-9.0
2025-01-08 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,176.0,22.07,45.06,0.53,-1.27,-0.45,2025-01-08,23,189.0,191.0,-15.0
2025-01-09 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,176.0,20.25,62.12,0.53,-1.69,1.05,2025-01-09,0,181.0,176.0,0.0
2025-01-09 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,33.57,39.3,0.46,1.37,-0.96,2025-01-09,1,170.67,176.0,-16.0
2025-01-09 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,30.93,64.65,0.46,0.76,1.27,2025-01-09,2,165.33,160.0,0.0
2025-01-09 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,31.2,43.92,0.61,0.83,-0.55,2025-01-09,3,170.67,160.0,32.0
2025-01-09 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,34.56,69.64,0.57,1.6,1.71,2025-01-09,4,178.33,192.0,-9.0
2025-01-09 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,161.0,21.44,31.17,0.47,-1.41,-1.67,2025-01-09,5,178.67,183.0,-22.0
2025-01-09 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,180.0,23.67,49.56,0.55,-0.9,-0.06,2025-01-09,6,174.67,161.0,19.0
2025-01-09 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,173.0,32.24,59.5,0.52,1.06,0.82,2025-01-09,7,171.33,180.0,-7.0
2025-01-09 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,427.0,21.19,69.83,1.7,-1.47,1.73,2025-01-09,8,260.0,173.0,254.0
2025-01-09 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,369.0,33.26,54.33,1.43,1.3,0.36,2025-01-09,9,323.0,427.0,-58.0
2025-01-09 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,323.0,33.24,48.05,1.21,1.29,-0.19,2025-01-09,10,373.0,369.0,-46.0
2025-01-09 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,314.0,28.51,40.58,1.17,0.21,-0.85,2025-01-09,11,335.33,323.0,-9.0
2025-01-09 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,305.0,28.26,62.75,1.13,0.15,1.1,2025-01-09,12,314.0,314.0,-9.0
2025-01-09 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,374.0,29.64,37.65,1.45,0.47,-1.1,2025-01-09,13,331.0,305.0,69.0
2025-01-09 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,371.0,34.76,44.62,1.44,1.64,-0.49,2025-01-09,14,350.0,374.0,-3.0
2025-01-09 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,341.0,28.4,42.87,1.3,0.18,-0.65,2025-01-09,15,362.0,371.0,-30.0
2025-01-09 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,338.0,34.79,37.62,1.28,1.65,-1.11,2025-01-09,16,350.0,341.0,-3.0
2025-01-09 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,339.0,27.77,66.43,1.29,0.04,1.43,2025-01-09,17,339.33,338.0,1.0
2025-01-09 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,347.0,22.59,65.15,1.33,-1.15,1.32,2025-01-09,18,341.33,339.0,8.0
2025-01-09 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,351.0,25.05,68.27,1.34,-0.58,1.59,2025-01-09,19,345.67,347.0,4.0
2025-01-09 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,359.0,25.49,61.02,1.38,-0.48,0.95,2025-01-09,20,352.33,351.0,8.0
2025-01-09 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,373.0,32.03,46.39,1.45,1.02,-0.34,2025-01-09,21,361.0,359.0,14.0
2025-01-09 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,359.0,27.86,53.56,1.38,0.06,0.3,2025-01-09,22,363.67,373.0,-14.0
2025-01-09 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,349.0,25.17,44.27,1.33,-0.56,-0.52,2025-01-09,23,360.33,359.0,-10.0
2025-01-10 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,289.0,25.33,41.62,1.06,-0.52,-0.76,2025-01-10,0,332.33,349.0,-60.0
2025-01-10 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,157.0,25.06,69.94,0.45,-0.58,1.74,2025-01-10,1,265.0,289.0,-132.0
2025-01-10 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,30.44,62.46,0.57,0.65,1.08,2025-01-10,2,209.67,157.0,26.0
2025-01-10 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,198.0,34.06,46.88,0.64,1.48,-0.29,2025-01-10,3,179.33,183.0,15.0
2025-01-10 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,207.0,21.3,64.39,0.68,-1.45,1.25,2025-01-10,4,196.0,198.0,9.0
2025-01-10 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,248.0,31.2,38.49,0.87,0.83,-1.03,2025-01-10,5,217.67,207.0,41.0
2025-01-10 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,220.0,31.4,41.54,0.74,0.87,-0.76,2025-01-10,6,225.0,248.0,-28.0
2025-01-10 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,222.0,23.01,56.99,0.75,-1.05,0.6,2025-01-10,7,230.0,220.0,2.0
2025-01-10 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,207.0,26.04,40.0,0.68,-0.36,-0.9,2025-01-10,8,216.33,222.0,-15.0
2025-01-10 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,209.0,28.91,43.13,0.69,0.3,-0.62,2025-01-10,9,212.67,207.0,2.0
2025-01-10 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,199.0,20.9,43.09,0.64,-1.54,-0.63,2025-01-10,10,205.0,209.0,-10.0
2025-01-10 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,203.0,33.9,51.62,0.66,1.45,0.13,2025-01-10,11,203.67,199.0,4.0
2025-01-10 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,196.0,23.7,39.93,0.63,-0.89,-0.9,2025-01-10,12,199.33,203.0,-7.0
2025-01-10 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,217.0,33.92,40.39,0.72,1.45,-0.86,2025-01-10,13,205.33,196.0,21.0
2025-01-10 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,25.15,51.65,-4.9,-0.56,0.13,2025-01-10,14,-195.33,217.0,-1216.0
2025-01-10 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,283.0,33.87,36.57,1.03,1.44,-1.2,2025-01-10,15,-166.33,-999.0,1282.0
2025-01-10 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,273.0,21.87,66.07,0.98,-1.31,1.4,2025-01-10,16,-147.67,283.0,-10.0
2025-01-10 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,290.0,34.8,41.93,1.06,1.65,-0.73,2025-01-10,17,282.0,273.0,17.0
2025-01-10 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,281.0,34.0,67.4,1.02,1.47,1.51,2025-01-10,18,281.33,290.0,-9.0
2025-01-10 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,243.0,32.3,54.35,0.84,1.08,0.37,2025-01-10,19,271.33,281.0,-38.0
2025-01-10 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,188.0,34.95,42.13,0.59,1.69,-0.71,2025-01-10,20,237.33,243.0,-55.0
2025-01-10 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,24.24,47.05,0.46,-0.77,-0.28,2025-01-10,21,197.0,188.0,-28.0
2025-01-10 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,24.38,48.31,0.4,-0.74,-0.17,2025-01-10,22,164.67,160.0,-14.0
2025-01-10 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,23.59,42.26,0.4,-0.92,-0.7,2025-01-10,23,150.67,146.0,0.0
2025-01-11 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,138.0,23.89,30.79,0.36,-0.85,-1.71,2025-01-11,0,143.33,146.0,-8.0
2025-01-11 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,22.27,52.38,0.31,-1.22,0.19,2025-01-11,1,137.33,138.0,-10.0
2025-01-11 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,147.0,22.57,40.92,0.4,-1.15,-0.82,2025-01-11,2,137.67,128.0,19.0
2025-01-11 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,143.0,32.78,50.48,0.38,1.19,0.02,2025-01-11,3,139.33,147.0,-4.0
2025-01-11 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,157.0,31.78,31.93,0.45,0.96,-1.61,2025-01-11,4,149.0,143.0,14.0
2025-01-11 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,33.11,47.08,0.57,1.26,-0.27,2025-01-11,5,161.0,157.0,26.0
2025-01-11 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,21.06,46.6,0.53,-1.5,-0.32,2025-01-11,6,171.33,183.0,-9.0
2025-01-11 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,187.0,24.98,47.11,0.59,-0.6,-0.27,2025-01-11,7,181.33,174.0,13.0
2025-01-11 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,182.0,29.69,42.53,0.56,0.48,-0.68,2025-01-11,8,181.0,187.0,-5.0
2025-01-11 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,20.75,49.76,0.61,-1.57,-0.04,2025-01-11,9,187.0,182.0,10.0
2025-01-11 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,21.12,52.67,0.53,-1.49,0.22,2025-01-11,10,182.67,192.0,-18.0
2025-01-11 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,201.0,23.71,32.47,0.65,-0.89,-1.56,2025-01-11,11,189.0,174.0,27.0
2025-01-11 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,226.0,28.13,57.78,0.77,0.12,0.67,2025-01-11,12,200.33,201.0,25.0
2025-01-11 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,32.02,62.06,0.48,1.01,1.04,2025-01-11,13,197.0,226.0,-62.0
2025-01-11 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,21.03,31.78,0.34,-1.51,-1.62,2025-01-11,14,174.67,164.0,-30.0
2025-01-11 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,34.55,54.74,0.35,1.59,0.4,2025-01-11,15,144.33,134.0,1.0
2025-01-11 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,23.54,57.27,0.31,-0.93,0.62,2025-01-11,16,132.0,135.0,-8.0
2025-01-11 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,28.46,36.75,0.3,0.2,-1.18,2025-01-11,17,129.33,127.0,-1.0
2025-01-11 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,23.05,45.25,0.33,-1.04,-0.44,2025-01-11,18,128.33,126.0,6.0
2025-01-11 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,23.07,36.65,0.34,-1.04,-1.19,2025-01-11,19,130.67,132.0,2.0
2025-01-11 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,33.44,66.88,0.32,1.34,1.47,2025-01-11,20,131.67,134.0,-5.0
2025-01-11 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,149.0,29.89,64.73,0.41,0.53,1.28,2025-01-11,21,137.33,129.0,20.0
2025-01-11 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,157.0,33.88,43.85,0.45,1.44,-0.56,2025-01-11,22,145.0,149.0,8.0
2025-01-11 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,159.0,24.36,52.49,0.46,-0.74,0.2,2025-01-11,23,155.0,157.0,2.0
2025-01-12 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,173.0,20.4,31.88,0.52,-1.65,-1.61,2025-01-12,0,163.0,159.0,14.0
2025-01-12 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,152.0,23.39,33.39,0.42,-0.97,-1.48,2025-01-12,1,161.33,173.0,-21.0
2025-01-12 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,31.71,50.83,0.31,0.94,0.06,2025-01-12,2,150.67,152.0,-25.0
2025-01-12 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,22.56,57.15,0.32,-1.16,0.61,2025-01-12,3,136.0,127.0,2.0
2025-01-12 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,32.8,41.93,0.35,1.19,-0.73,2025-01-12,4,131.0,129.0,8.0
2025-01-12 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,151.0,29.45,37.4,0.42,0.42,-1.13,2025-01-12,5,139.0,137.0,14.0
2025-01-12 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,21.67,50.28,0.53,-1.36,0.01,2025-01-12,6,154.0,151.0,23.0
2025-01-12 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,33.28,52.01,0.45,1.3,0.16,2025-01-12,7,161.0,174.0,-16.0
